"ID","Gemeinde_color","Ja_Stimmen_In_Prozent","Nein_Stimmen_In_Prozent","Gemeinde_fr","Text_fr"
5639,64.4,64.4,35.6,"Lully (VD)","C'est oui à 64,4 pour cent à l'initiative pour le versement d'une 13e rente AVS à Lully (VD). Lully (VD) a approuvé l'initiative, tout comme son canton."
5640,25.3,25.3,74.7,"Lussy-sur-Morges (VD)","A Lussy-sur-Morges, les habitants sont défavorables à l'initiative pour le versement d'une 13e rente AVS avec 74,7 pour cent des voix. Lussy-sur-Morges a rejeté l'initiative, contrairement à son canton."
5642,70.9,70.9,29.1,"Morges (VD)","A Morges, les habitants disent oui à 70,9 pour cent à l'initiative pour une 13 rente AVS. Morges a approuvé l'initiative, tout comme son canton."
5643,30.9,30.9,69.1,"Préverenges (VD)","L'initiative pour le versement d'une 13e rente AVS ne passe pas la rampe à Préverenges avec 69,1 pour cent de non. Préverenges a rejeté l'initiative, contrairement à son canton."
5645,77.6,77.6,22.4,"Romanel-sur-Morges (VD)","C'est oui à 77,6 pour cent à l'initiative pour le versement d'une 13e rente AVS à Romanel-sur-Morges. Romanel-sur-Morges a approuvé l'initiative, tout comme son canton."
5646,31.4,31.4,68.6,"Saint-Prex (VD)","C'est non à 68,6 pour cent à l'initiative pour le versement d'une 13e rente AVS à Saint-Prex. Saint-Prex a rejeté l'initiative, contrairement à son canton."
5648,30.6,30.6,69.4,"Saint-Sulpice (VD)","L'initiative pour le versement d'une 13e rente AVS échoue à Saint-Sulpice (VD) avec 69,4 pour cent des suffrages. Saint-Sulpice (VD) a rejeté l'initiative, contrairement à son canton."
5649,72.7,72.7,27.3,"Tolochenaz (VD)","A Tolochenaz, les habitants disent oui à 72,7 pour cent à l'initiative pour une 13 rente AVS. Tolochenaz a approuvé l'initiative, tout comme son canton."
5650,43.5,43.5,56.5,"Vaux-sur-Morges (VD)","Les habitants de Vaux-sur-Morges s'opposent à l'initiative pour le versement d'une 13e rente AVS avec 56,5 pour cent de non. Vaux-sur-Morges a rejeté l'initiative, contrairement à son canton."
5651,39.6,39.6,60.4,"Villars-Sainte-Croix (VD)","A Villars-Sainte-Croix, les habitants disent non à 60,4 pour cent à l'initiative pour le versement d'une 13e rente AVS. Villars-Sainte-Croix a rejeté l'initiative, contrairement à son canton."
5652,55.2,55.2,44.8,"Villars-sous-Yens (VD)","Les habitants de Villars-sous-Yens approuvent l'initiative pour le versement d'une 13e rente AVS avec 55,2 pour cent des voix. Villars-sous-Yens a approuvé l'initiative, tout comme son canton."
5653,44.7,44.7,55.3,"Vufflens-le-Château (VD)","C'est non à 55,3 pour cent à l'initiative pour le versement d'une 13e rente AVS à Vufflens-le-Château. Vufflens-le-Château a rejeté l'initiative, contrairement à son canton."
5654,86.7,86.7,13.3,"Vullierens (VD)","Les habitants de Vullierens approuvent l'initiative pour le versement d'une 13e rente AVS avec 86,7 pour cent des voix. Vullierens a approuvé l'initiative, tout comme son canton."
5655,48.3,48.3,51.7,"Yens (VD)","A Yens, les habitants disent non à 51,7 pour cent à l'initiative pour le versement d'une 13e rente AVS. Yens a rejeté l'initiative, contrairement à son canton."
5656,17.5,17.5,82.5,"Hautemorges (VD)","A Hautemorges, les habitants sont défavorables à l'initiative pour le versement d'une 13e rente AVS avec 82,5 pour cent des voix. Hautemorges a rejeté l'initiative, contrairement à son canton."
5661,16.4,16.4,83.6,"Boulens (VD)","L'initiative pour le versement d'une 13e rente AVS échoue à Boulens avec 83,6 pour cent des suffrages. Boulens a rejeté l'initiative, contrairement à son canton."
5663,45,45,55,"Bussy-sur-Moudon (VD)","Les habitants de Bussy-sur-Moudon s'opposent à l'initiative pour le versement d'une 13e rente AVS avec 55 pour cent de non. Bussy-sur-Moudon a rejeté l'initiative, contrairement à son canton."
5665,44.5,44.5,55.5,"Chavannes-sur-Moudon (VD)","L'initiative pour le versement d'une 13e rente AVS échoue à Chavannes-sur-Moudon avec 55,5 pour cent des suffrages. Chavannes-sur-Moudon a rejeté l'initiative, contrairement à son canton."
5669,92.1,92.1,7.9,"Curtilles (VD)","Les électeurs de Curtilles valident l'initiative pour le versement d'une 13e rente AVS avec 92,1 pour cent des voix. Curtilles a approuvé l'initiative, tout comme son canton."
5671,76.4,76.4,23.6,"Dompierre (VD)","A Dompierre (VD), les habitants sont favorables à l'initiative pour le versement d'une 13e rente AVS avec 76,4 pour cent des suffrages. Dompierre (VD) a approuvé l'initiative, tout comme son canton."
5673,53,53,47,"Hermenches (VD)","A Hermenches, les habitants disent oui à 53 pour cent à l'initiative pour une 13 rente AVS. Hermenches a approuvé l'initiative, tout comme son canton."
5674,55.4,55.4,44.6,"Lovatens (VD)","L'initiative pour le versement d'une 13e rente AVS passe la rampe à Lovatens avec 55,4 pour cent de oui. Lovatens a approuvé l'initiative, tout comme son canton."
5675,41.1,41.1,58.9,"Lucens (VD)","Les habitants de Lucens rejettent l'initiative pour le versement d'une 13e rente AVS avec 58,9 pour cent de non. Lucens a rejeté l'initiative, contrairement à son canton."
5678,42.4,42.4,57.6,"Moudon (VD)","A Moudon, les habitants sont défavorables à l'initiative pour le versement d'une 13e rente AVS avec 57,6 pour cent des voix. Moudon a rejeté l'initiative, contrairement à son canton."
5680,21,21,79,"Ogens (VD)","Les habitants d'Ogens rejettent l'initiative pour le versement d'une 13e rente AVS avec 79 pour cent de non. Ogens a rejeté l'initiative, contrairement à son canton."
5683,26.7,26.7,73.3,"Prévonloup (VD)","Les habitants de Prévonloup s'opposent à l'initiative pour le versement d'une 13e rente AVS avec 73,3 pour cent de non. Prévonloup a rejeté l'initiative, contrairement à son canton."
5684,84.6,84.6,15.4,"Rossenges (VD)","Les habitants de Rossenges acceptent l'initiative pour le versement d'une 13e rente AVS avec 84,6 pour cent de oui. Rossenges a approuvé l'initiative, tout comme son canton."
5688,82.1,82.1,17.9,"Syens (VD)","C'est oui à 82,1 pour cent à l'initiative pour le versement d'une 13e rente AVS à Syens. Syens a approuvé l'initiative, tout comme son canton."
5690,86.9,86.9,13.1,"Villars-le-Comte (VD)","C'est oui à 86,9 pour cent à l'initiative pour le versement d'une 13e rente AVS à Villars-le-Comte. Villars-le-Comte a approuvé l'initiative, tout comme son canton."
5692,59.5,59.5,40.5,"Vucherens (VD)","A Vucherens, les habitants disent oui à 59,5 pour cent à l'initiative pour une 13 rente AVS. Vucherens a approuvé l'initiative, tout comme son canton."
5693,31.2,31.2,68.8,"Montanaire (VD)","Les habitants de Montanaire rejettent l'initiative pour le versement d'une 13e rente AVS avec 68,8 pour cent de non. Montanaire a rejeté l'initiative, contrairement à son canton."
5701,41.6,41.6,58.4,"Arnex-sur-Nyon (VD)","Les habitants d'Arnex-sur-Nyon rejettent l'initiative pour le versement d'une 13e rente AVS avec 58,4 pour cent de non. Arnex-sur-Nyon a rejeté l'initiative, contrairement à son canton."
5702,42.3,42.3,57.7,"Arzier-Le Muids (VD)","Les habitants d'Arzier-Le Muids rejettent l'initiative pour le versement d'une 13e rente AVS avec 57,7 pour cent de non. Arzier-Le Muids a rejeté l'initiative, contrairement à son canton."
5703,14.5,14.5,85.5,"Bassins (VD)","A Bassins, les habitants disent non à 85,5 pour cent à l'initiative pour le versement d'une 13e rente AVS. Bassins a rejeté l'initiative, contrairement à son canton."
5704,19.1,19.1,80.9,"Begnins (VD)","A Begnins, les habitants sont défavorables à l'initiative pour le versement d'une 13e rente AVS avec 80,9 pour cent des voix. Begnins a rejeté l'initiative, contrairement à son canton."
5705,40.1,40.1,59.9,"Bogis-Bossey (VD)","C'est non à 59,9 pour cent à l'initiative pour le versement d'une 13e rente AVS à Bogis-Bossey. Bogis-Bossey a rejeté l'initiative, contrairement à son canton."
5706,85.5,85.5,14.5,"Borex (VD)","A Borex, les habitants disent oui à 85,5 pour cent à l'initiative pour une 13 rente AVS. Borex a approuvé l'initiative, tout comme son canton."
5707,76,76,24,"Chavannes-de-Bogis (VD)","Les habitants de Chavannes-de-Bogis approuvent l'initiative pour le versement d'une 13e rente AVS avec 76 pour cent des voix. Chavannes-de-Bogis a approuvé l'initiative, tout comme son canton."
5708,55.6,55.6,44.4,"Chavannes-des-Bois (VD)","L'initiative pour le versement d'une 13e rente AVS passe la rampe à Chavannes-des-Bois avec 55,6 pour cent de oui. Chavannes-des-Bois a approuvé l'initiative, tout comme son canton."
5709,67.9,67.9,32.1,"Chéserex (VD)","L'initiative pour le versement d'une 13e rente AVS passe la rampe à Chéserex avec 67,9 pour cent de oui. Chéserex a approuvé l'initiative, tout comme son canton."
5710,62.9,62.9,37.1,"Coinsins (VD)","Les habitants de Coinsins acceptent l'initiative pour le versement d'une 13e rente AVS avec 62,9 pour cent de oui. Coinsins a approuvé l'initiative, tout comme son canton."
5711,94,94,6,"Commugny (VD)","C'est oui à 94 pour cent à l'initiative pour le versement d'une 13e rente AVS à Commugny. Commugny a approuvé l'initiative, tout comme son canton."
5712,15.3,15.3,84.7,"Coppet (VD)","Les habitants de Coppet rejettent l'initiative pour le versement d'une 13e rente AVS avec 84,7 pour cent de non. Coppet a rejeté l'initiative, contrairement à son canton."
5713,59.1,59.1,40.9,"Crans-près-Céligny (VD)","C'est oui à 59,1 pour cent à l'initiative pour le versement d'une 13e rente AVS à Crans-près-Céligny. Crans-près-Céligny a approuvé l'initiative, tout comme son canton."
5714,65.7,65.7,34.3,"Crassier (VD)","L'initiative pour le versement d'une 13e rente AVS passe la rampe à Crassier avec 65,7 pour cent de oui. Crassier a approuvé l'initiative, tout comme son canton."
5715,43.9,43.9,56.1,"Duillier (VD)","C'est non à 56,1 pour cent à l'initiative pour le versement d'une 13e rente AVS à Duillier. Duillier a rejeté l'initiative, contrairement à son canton."
5716,50.2,50.2,49.8,"Eysins (VD)","C'est oui à 50,2 pour cent à l'initiative pour le versement d'une 13e rente AVS à Eysins. Eysins a approuvé l'initiative, tout comme son canton."
5717,68.2,68.2,31.8,"Founex (VD)","A Founex, les habitants sont favorables à l'initiative pour le versement d'une 13e rente AVS avec 68,2 pour cent des suffrages. Founex a approuvé l'initiative, tout comme son canton."
5718,52.8,52.8,47.2,"Genolier (VD)","Les électeurs de Genolier valident l'initiative pour le versement d'une 13e rente AVS avec 52,8 pour cent des voix. Genolier a approuvé l'initiative, tout comme son canton."
5719,45.4,45.4,54.6,"Gingins (VD)","L'initiative pour le versement d'une 13e rente AVS ne passe pas la rampe à Gingins avec 54,6 pour cent de non. Gingins a rejeté l'initiative, contrairement à son canton."
5720,31.3,31.3,68.7,"Givrins (VD)","A Givrins, les habitants sont défavorables à l'initiative pour le versement d'une 13e rente AVS avec 68,7 pour cent des voix. Givrins a rejeté l'initiative, contrairement à son canton."
5721,92,92,8,"Gland (VD)","A Gland, les habitants sont favorables à l'initiative pour le versement d'une 13e rente AVS avec 92 pour cent des suffrages. Gland a approuvé l'initiative, tout comme son canton."
5722,54.5,54.5,45.5,"Grens (VD)","A Grens, les habitants disent oui à 54,5 pour cent à l'initiative pour une 13 rente AVS. Grens a approuvé l'initiative, tout comme son canton."
5723,36.5,36.5,63.5,"Mies (VD)","A Mies, les habitants disent non à 63,5 pour cent à l'initiative pour le versement d'une 13e rente AVS. Mies a rejeté l'initiative, contrairement à son canton."
5724,69.7,69.7,30.3,"Nyon (VD)","Les électeurs de Nyon valident l'initiative pour le versement d'une 13e rente AVS avec 69,7 pour cent des voix. Nyon a approuvé l'initiative, tout comme son canton."
5725,41.1,41.1,58.9,"Prangins (VD)","C'est non à 58,9 pour cent à l'initiative pour le versement d'une 13e rente AVS à Prangins. Prangins a rejeté l'initiative, contrairement à son canton."
5726,22.4,22.4,77.6,"La Rippe (VD)","Les habitants de La Rippe rejettent l'initiative pour le versement d'une 13e rente AVS avec 77,6 pour cent de non. La Rippe a rejeté l'initiative, contrairement à son canton."
5727,4.1,4.1,95.9,"Saint-Cergue (VD)","Les habitants de Saint-Cergue rejettent l'initiative pour le versement d'une 13e rente AVS avec 95,9 pour cent de non. Saint-Cergue a rejeté l'initiative, contrairement à son canton."
5728,31.4,31.4,68.6,"Signy-Avenex (VD)","L'initiative pour le versement d'une 13e rente AVS ne passe pas la rampe à Signy-Avenex avec 68,6 pour cent de non. Signy-Avenex a rejeté l'initiative, contrairement à son canton."
5729,89.5,89.5,10.5,"Tannay (VD)","Les électeurs de Tannay valident l'initiative pour le versement d'une 13e rente AVS avec 89,5 pour cent des voix. Tannay a approuvé l'initiative, tout comme son canton."
5730,71.3,71.3,28.7,"Trélex (VD)","C'est oui à 71,3 pour cent à l'initiative pour le versement d'une 13e rente AVS à Trélex. Trélex a approuvé l'initiative, tout comme son canton."
5731,74.1,74.1,25.9,"Le Vaud (VD)","Les habitants de Le Vaud approuvent l'initiative pour le versement d'une 13e rente AVS avec 74,1 pour cent des voix. Le Vaud a approuvé l'initiative, tout comme son canton."
5732,64.2,64.2,35.8,"Vich (VD)","Les habitants de Vich acceptent l'initiative pour le versement d'une 13e rente AVS avec 64,2 pour cent de oui. Vich a approuvé l'initiative, tout comme son canton."
5741,42.4,42.4,57.6,"L'Abergement (VD)","C'est non à 57,6 pour cent à l'initiative pour le versement d'une 13e rente AVS à L'Abergement. L'Abergement a rejeté l'initiative, contrairement à son canton."
5742,36.6,36.6,63.4,"Agiez (VD)","A Agiez, les habitants sont défavorables à l'initiative pour le versement d'une 13e rente AVS avec 63,4 pour cent des voix. Agiez a rejeté l'initiative, contrairement à son canton."
5743,73.9,73.9,26.1,"Arnex-sur-Orbe (VD)","A Arnex-sur-Orbe, les habitants disent oui à 73,9 pour cent à l'initiative pour une 13 rente AVS. Arnex-sur-Orbe a approuvé l'initiative, tout comme son canton."
5744,39.4,39.4,60.6,"Ballaigues (VD)","Les habitants de Ballaigues s'opposent à l'initiative pour le versement d'une 13e rente AVS avec 60,6 pour cent de non. Ballaigues a rejeté l'initiative, contrairement à son canton."
5745,65.4,65.4,34.6,"Baulmes (VD)","Les électeurs de Baulmes valident l'initiative pour le versement d'une 13e rente AVS avec 65,4 pour cent des voix. Baulmes a approuvé l'initiative, tout comme son canton."
5746,17.2,17.2,82.8,"Bavois (VD)","Les habitants de Bavois s'opposent à l'initiative pour le versement d'une 13e rente AVS avec 82,8 pour cent de non. Bavois a rejeté l'initiative, contrairement à son canton."
5747,89.1,89.1,10.9,"Bofflens (VD)","C'est oui à 89,1 pour cent à l'initiative pour le versement d'une 13e rente AVS à Bofflens. Bofflens a approuvé l'initiative, tout comme son canton."
5748,69.9,69.9,30.1,"Bretonnières (VD)","A Bretonnières, les habitants sont favorables à l'initiative pour le versement d'une 13e rente AVS avec 69,9 pour cent des suffrages. Bretonnières a approuvé l'initiative, tout comme son canton."
5749,30.5,30.5,69.5,"Chavornay (VD)","C'est non à 69,5 pour cent à l'initiative pour le versement d'une 13e rente AVS à Chavornay. Chavornay a rejeté l'initiative, contrairement à son canton."
5750,79,79,21,"Les Clées (VD)","Les habitants des Clées acceptent l'initiative pour le versement d'une 13e rente AVS avec 79 pour cent de oui. Les Clées a approuvé l'initiative, tout comme son canton."
5752,60.4,60.4,39.6,"Croy (VD)","A Croy, les habitants disent oui à 60,4 pour cent à l'initiative pour une 13 rente AVS. Croy a approuvé l'initiative, tout comme son canton."
5754,90.6,90.6,9.4,"Juriens (VD)","A Juriens, les habitants disent oui à 90,6 pour cent à l'initiative pour une 13 rente AVS. Juriens a approuvé l'initiative, tout comme son canton."
5755,1.9,1.9,98.1,"Lignerolle (VD)","A Lignerolle, les habitants sont défavorables à l'initiative pour le versement d'une 13e rente AVS avec 98,1 pour cent des voix. Lignerolle a rejeté l'initiative, contrairement à son canton."
5756,19.2,19.2,80.8,"Montcherand (VD)","L'initiative pour le versement d'une 13e rente AVS ne passe pas la rampe à Montcherand avec 80,8 pour cent de non. Montcherand a rejeté l'initiative, contrairement à son canton."
5757,59.4,59.4,40.6,"Orbe (VD)","Les électeurs d'Orbe valident l'initiative pour le versement d'une 13e rente AVS avec 59,4 pour cent des voix. Orbe a approuvé l'initiative, tout comme son canton."
5758,43.7,43.7,56.3,"La Praz (VD)","Les habitants de La Praz s'opposent à l'initiative pour le versement d'une 13e rente AVS avec 56,3 pour cent de non. La Praz a rejeté l'initiative, contrairement à son canton."
5759,90.7,90.7,9.3,"Premier (VD)","Les habitants de Premier approuvent l'initiative pour le versement d'une 13e rente AVS avec 90,7 pour cent des voix. Premier a approuvé l'initiative, tout comme son canton."
5760,66.7,66.7,33.3,"Rances (VD)","Les habitants de Rances approuvent l'initiative pour le versement d'une 13e rente AVS avec 66,7 pour cent des voix. Rances a approuvé l'initiative, tout comme son canton."
5761,79.5,79.5,20.5,"Romainmôtier-Envy (VD)","L'initiative pour le versement d'une 13e rente AVS passe la rampe à Romainmôtier-Envy avec 79,5 pour cent de oui. Romainmôtier-Envy a approuvé l'initiative, tout comme son canton."
5762,54.7,54.7,45.3,"Sergey (VD)","C'est oui à 54,7 pour cent à l'initiative pour le versement d'une 13e rente AVS à Sergey. Sergey a approuvé l'initiative, tout comme son canton."
5763,62.1,62.1,37.9,"Valeyres-sous-Rances (VD)","C'est oui à 62,1 pour cent à l'initiative pour le versement d'une 13e rente AVS à Valeyres-sous-Rances. Valeyres-sous-Rances a approuvé l'initiative, tout comme son canton."
5764,42.4,42.4,57.6,"Vallorbe (VD)","L'initiative pour le versement d'une 13e rente AVS ne passe pas la rampe à Vallorbe avec 57,6 pour cent de non. Vallorbe a rejeté l'initiative, contrairement à son canton."
5765,10.4,10.4,89.6,"Vaulion (VD)","L'initiative pour le versement d'une 13e rente AVS ne passe pas la rampe à Vaulion avec 89,6 pour cent de non. Vaulion a rejeté l'initiative, contrairement à son canton."
5766,74.2,74.2,25.8,"Vuiteboeuf (VD)","Les électeurs de Vuiteboeuf valident l'initiative pour le versement d'une 13e rente AVS avec 74,2 pour cent des voix. Vuiteboeuf a approuvé l'initiative, tout comme son canton."
5785,37.9,37.9,62.1,"Corcelles-le-Jorat (VD)","Les habitants de Corcelles-le-Jorat s'opposent à l'initiative pour le versement d'une 13e rente AVS avec 62,1 pour cent de non. Corcelles-le-Jorat a rejeté l'initiative, contrairement à son canton."
5790,52.8,52.8,47.2,"Maracon (VD)","Les électeurs de Maracon valident l'initiative pour le versement d'une 13e rente AVS avec 52,8 pour cent des voix. Maracon a approuvé l'initiative, tout comme son canton."
5792,86.4,86.4,13.6,"Montpreveyres (VD)","Les habitants de Montpreveyres acceptent l'initiative pour le versement d'une 13e rente AVS avec 86,4 pour cent de oui. Montpreveyres a approuvé l'initiative, tout comme son canton."
5798,4,4,96,"Ropraz (VD)","Les habitants de Ropraz rejettent l'initiative pour le versement d'une 13e rente AVS avec 96 pour cent de non. Ropraz a rejeté l'initiative, contrairement à son canton."
5799,22,22,78,"Servion (VD)","Les habitants de Servion s'opposent à l'initiative pour le versement d'une 13e rente AVS avec 78 pour cent de non. Servion a rejeté l'initiative, contrairement à son canton."
5803,29.9,29.9,70.1,"Vulliens (VD)","A Vulliens, les habitants sont défavorables à l'initiative pour le versement d'une 13e rente AVS avec 70,1 pour cent des voix. Vulliens a rejeté l'initiative, contrairement à son canton."
5804,64.2,64.2,35.8,"Jorat-Menthue (VD)","Les électeurs de Jorat-Menthue valident l'initiative pour le versement d'une 13e rente AVS avec 64,2 pour cent des voix. Jorat-Menthue a approuvé l'initiative, tout comme son canton."
5805,84.6,84.6,15.4,"Oron (VD)","Les habitants d'Oron approuvent l'initiative pour le versement d'une 13e rente AVS avec 84,6 pour cent des voix. Oron a approuvé l'initiative, tout comme son canton."
5806,82.2,82.2,17.8,"Jorat-Mézières (VD)","C'est oui à 82,2 pour cent à l'initiative pour le versement d'une 13e rente AVS à Jorat-Mézières. Jorat-Mézières a approuvé l'initiative, tout comme son canton."
5812,36.5,36.5,63.5,"Champtauroz (VD)","A Champtauroz, les habitants sont défavorables à l'initiative pour le versement d'une 13e rente AVS avec 63,5 pour cent des voix. Champtauroz a rejeté l'initiative, contrairement à son canton."
5813,39.4,39.4,60.6,"Chevroux (VD)","C'est non à 60,6 pour cent à l'initiative pour le versement d'une 13e rente AVS à Chevroux. Chevroux a rejeté l'initiative, contrairement à son canton."
5816,17.8,17.8,82.2,"Corcelles-près-Payerne (VD)","C'est non à 82,2 pour cent à l'initiative pour le versement d'une 13e rente AVS à Corcelles-près-Payerne. Corcelles-près-Payerne a rejeté l'initiative, contrairement à son canton."
5817,49.7,49.7,50.3,"Grandcour (VD)","L'initiative pour le versement d'une 13e rente AVS ne passe pas la rampe à Grandcour avec 50,3 pour cent de non. Grandcour a rejeté l'initiative, contrairement à son canton."
5819,31.8,31.8,68.2,"Henniez (VD)","A Henniez, les habitants sont défavorables à l'initiative pour le versement d'une 13e rente AVS avec 68,2 pour cent des voix. Henniez a rejeté l'initiative, contrairement à son canton."
5821,75.2,75.2,24.8,"Missy (VD)","Les électeurs de Missy valident l'initiative pour le versement d'une 13e rente AVS avec 75,2 pour cent des voix. Missy a approuvé l'initiative, tout comme son canton."
5822,46.5,46.5,53.5,"Payerne (VD)","Les habitants de Payerne rejettent l'initiative pour le versement d'une 13e rente AVS avec 53,5 pour cent de non. Payerne a rejeté l'initiative, contrairement à son canton."
5827,51.1,51.1,48.9,"Trey (VD)","A Trey, les habitants disent oui à 51,1 pour cent à l'initiative pour une 13 rente AVS. Trey a approuvé l'initiative, tout comme son canton."
5828,18.6,18.6,81.4,"Treytorrens (Payerne) (VD)","Les habitants de Treytorrens (Payerne) rejettent l'initiative pour le versement d'une 13e rente AVS avec 81,4 pour cent de non. Treytorrens (Payerne) a rejeté l'initiative, contrairement à son canton."
5830,34.1,34.1,65.9,"Villarzel (VD)","Les habitants de Villarzel rejettent l'initiative pour le versement d'une 13e rente AVS avec 65,9 pour cent de non. Villarzel a rejeté l'initiative, contrairement à son canton."
5831,41.3,41.3,58.7,"Valbroye (VD)","Les habitants de Valbroye s'opposent à l'initiative pour le versement d'une 13e rente AVS avec 58,7 pour cent de non. Valbroye a rejeté l'initiative, contrairement à son canton."
5841,43.8,43.8,56.2,"Château-d'Oex (VD)","Les habitants de Château-d'Oex rejettent l'initiative pour le versement d'une 13e rente AVS avec 56,2 pour cent de non. Château-d'Oex a rejeté l'initiative, contrairement à son canton."
5842,50.4,50.4,49.6,"Rossinière (VD)","Les habitants de Rossinière approuvent l'initiative pour le versement d'une 13e rente AVS avec 50,4 pour cent des voix. Rossinière a approuvé l'initiative, tout comme son canton."
5843,42,42,58,"Rougemont (VD)","A Rougemont, les habitants disent non à 58 pour cent à l'initiative pour le versement d'une 13e rente AVS. Rougemont a rejeté l'initiative, contrairement à son canton."
5851,19.4,19.4,80.6,"Allaman (VD)","C'est non à 80,6 pour cent à l'initiative pour le versement d'une 13e rente AVS à Allaman. Allaman a rejeté l'initiative, contrairement à son canton."
5852,11.8,11.8,88.2,"Bursinel (VD)","A Bursinel, les habitants sont défavorables à l'initiative pour le versement d'une 13e rente AVS avec 88,2 pour cent des voix. Bursinel a rejeté l'initiative, contrairement à son canton."
5853,58.6,58.6,41.4,"Bursins (VD)","C'est oui à 58,6 pour cent à l'initiative pour le versement d'une 13e rente AVS à Bursins. Bursins a approuvé l'initiative, tout comme son canton."
5854,88.4,88.4,11.6,"Burtigny (VD)","Les électeurs de Burtigny valident l'initiative pour le versement d'une 13e rente AVS avec 88,4 pour cent des voix. Burtigny a approuvé l'initiative, tout comme son canton."
5855,90.8,90.8,9.2,"Dully (VD)","A Dully, les habitants disent oui à 90,8 pour cent à l'initiative pour une 13 rente AVS. Dully a approuvé l'initiative, tout comme son canton."
5856,52.1,52.1,47.9,"Essertines-sur-Rolle (VD)","L'initiative pour le versement d'une 13e rente AVS passe la rampe à Essertines-sur-Rolle avec 52,1 pour cent de oui. Essertines-sur-Rolle a approuvé l'initiative, tout comme son canton."
5857,59.4,59.4,40.6,"Gilly (VD)","Les habitants de Gilly approuvent l'initiative pour le versement d'une 13e rente AVS avec 59,4 pour cent des voix. Gilly a approuvé l'initiative, tout comme son canton."
5858,51.1,51.1,48.9,"Luins (VD)","A Luins, les habitants disent oui à 51,1 pour cent à l'initiative pour une 13 rente AVS. Luins a approuvé l'initiative, tout comme son canton."
5859,37.3,37.3,62.7,"Mont-sur-Rolle (VD)","Les habitants de Mont-sur-Rolle rejettent l'initiative pour le versement d'une 13e rente AVS avec 62,7 pour cent de non. Mont-sur-Rolle a rejeté l'initiative, contrairement à son canton."
5860,82.1,82.1,17.9,"Perroy (VD)","C'est oui à 82,1 pour cent à l'initiative pour le versement d'une 13e rente AVS à Perroy. Perroy a approuvé l'initiative, tout comme son canton."
5861,51.1,51.1,48.9,"Rolle (VD)","Les électeurs de Rolle valident l'initiative pour le versement d'une 13e rente AVS avec 51,1 pour cent des voix. Rolle a approuvé l'initiative, tout comme son canton."
5862,93.9,93.9,6.1,"Tartegnin (VD)","L'initiative pour le versement d'une 13e rente AVS passe la rampe à Tartegnin avec 93,9 pour cent de oui. Tartegnin a approuvé l'initiative, tout comme son canton."
5863,61,61,39,"Vinzel (VD)","Les habitants de Vinzel acceptent l'initiative pour le versement d'une 13e rente AVS avec 61 pour cent de oui. Vinzel a approuvé l'initiative, tout comme son canton."
5871,14.1,14.1,85.9,"L'Abbaye (VD)","Les habitants de L'Abbaye rejettent l'initiative pour le versement d'une 13e rente AVS avec 85,9 pour cent de non. L'Abbaye a rejeté l'initiative, contrairement à son canton."
5872,51.9,51.9,48.1,"Le Chenit (VD)","L'initiative pour le versement d'une 13e rente AVS passe la rampe au Chenit avec 51,9 pour cent de oui. Le Chenit a approuvé l'initiative, tout comme son canton."
5873,29.9,29.9,70.1,"Le Lieu (VD)","L'initiative pour le versement d'une 13e rente AVS ne passe pas la rampe au Lieu avec 70,1 pour cent de non. Le Lieu a rejeté l'initiative, contrairement à son canton."
5882,52.8,52.8,47.2,"Chardonne (VD)","Les habitants de Chardonne acceptent l'initiative pour le versement d'une 13e rente AVS avec 52,8 pour cent de oui. Chardonne a approuvé l'initiative, tout comme son canton."
5883,30.6,30.6,69.4,"Corseaux (VD)","Les habitants de Corseaux s'opposent à l'initiative pour le versement d'une 13e rente AVS avec 69,4 pour cent de non. Corseaux a rejeté l'initiative, contrairement à son canton."
5884,11.2,11.2,88.8,"Corsier-sur-Vevey (VD)","Les habitants de Corsier-sur-Vevey s'opposent à l'initiative pour le versement d'une 13e rente AVS avec 88,8 pour cent de non. Corsier-sur-Vevey a rejeté l'initiative, contrairement à son canton."
5885,32.5,32.5,67.5,"Jongny (VD)","A Jongny, les habitants disent non à 67,5 pour cent à l'initiative pour le versement d'une 13e rente AVS. Jongny a rejeté l'initiative, contrairement à son canton."
5886,69.4,69.4,30.6,"Montreux (VD)","L'initiative pour le versement d'une 13e rente AVS passe la rampe à Montreux avec 69,4 pour cent de oui. Montreux a approuvé l'initiative, tout comme son canton."
5889,59.4,59.4,40.6,"La Tour-de-Peilz (VD)","Les habitants de La Tour-de-Peilz acceptent l'initiative pour le versement d'une 13e rente AVS avec 59,4 pour cent de oui. La Tour-de-Peilz a approuvé l'initiative, tout comme son canton."
5890,76.6,76.6,23.4,"Vevey (VD)","Les habitants de Vevey approuvent l'initiative pour le versement d'une 13e rente AVS avec 76,6 pour cent des voix. Vevey a approuvé l'initiative, tout comme son canton."
5891,74.1,74.1,25.9,"Veytaux (VD)","A Veytaux, les habitants sont favorables à l'initiative pour le versement d'une 13e rente AVS avec 74,1 pour cent des suffrages. Veytaux a approuvé l'initiative, tout comme son canton."
5892,38.4,38.4,61.6,"Blonay-Saint-Légier (VD)","Les habitants de Blonay-Saint-Légier s'opposent à l'initiative pour le versement d'une 13e rente AVS avec 61,6 pour cent de non. Blonay-Saint-Légier a rejeté l'initiative, contrairement à son canton."
